Clocks;Locations;Transitions;Time(s)
6;6;3;9e-06
6;6;4;1e-05
6;6;5;1e-05
6;6;6;0.000118
6;6;7;0.000128
6;6;8;0.000139
6;6;9;0.000151
6;6;10;0.000162
6;6;11;0.000174
6;6;12;0.000184
6;6;13;0.000255
6;6;14;0.000207
6;6;15;0.000217
6;7;1;9e-06
6;7;2;9e-06
6;7;3;9e-06
6;7;4;9e-06
6;7;5;9e-06
6;7;6;9e-06
6;7;7;0.000137
6;7;8;0.000177
6;7;9;0.000165
6;7;10;0.000174
6;7;11;0.000186
6;7;12;0.000196
6;7;13;0.000275
6;7;14;0.000225
6;7;15;0.000232
6;8;1;1e-05
6;8;2;9e-06
6;8;3;1e-05
6;8;4;1.9e-05
6;8;5;1.1e-05
6;8;6;1e-05
6;8;7;1e-05
6;8;8;0.000179
6;8;9;0.000172
6;8;10;0.000196
6;8;11;0.000195
6;8;12;0.000205
6;8;13;0.000217
6;8;14;0.000229
6;8;15;0.00024
6;9;1;9e-06
6;9;2;9e-06
6;9;3;1e-05
6;9;4;9e-06
6;9;5;1e-05
6;9;6;9e-06
6;9;7;1e-05
6;9;8;1e-05
6;9;9;0.000183
6;9;10;0.000194
6;9;11;0.000201
6;9;12;0.000217
6;9;13;0.000229
6;9;14;0.000242
6;9;15;0.000251
6;10;1;9e-06
6;10;2;1e-05
6;10;3;9e-06
6;10;4;9e-06
6;10;5;9e-06
6;10;6;1e-05
6;10;7;1e-05
6;10;8;1e-05
6;10;9;1e-05
6;10;10;0.000205
6;10;11;0.000229
6;10;12;0.000227
6;10;13;0.000238
6;10;14;0.00025
6;10;15;0.000263
6;11;1;9e-06
6;11;2;9e-06
6;11;3;1e-05
6;11;4;9e-06
6;11;5;1e-05
6;11;6;1e-05
6;11;7;1e-05
6;11;8;1e-05
6;11;9;1e-05
6;11;10;1e-05
6;11;11;0.000225
6;11;12;0.000231
6;11;13;0.000242
6;11;14;0.000254
6;11;15;0.000267
6;12;1;9e-06
6;12;2;9e-06
6;12;3;9e-06
6;12;4;9e-06
6;12;5;1e-05
6;12;6;9e-06
6;12;7;1e-05
6;12;8;1e-05
6;12;9;1e-05
6;12;10;1e-05
6;12;11;1.1e-05
6;12;12;0.000248
6;12;13;0.00026
6;12;14;0.000272
6;12;15;0.000283
6;13;1;9e-06
6;13;2;9e-06
6;13;3;9e-06
6;13;4;1.5e-05
6;13;5;9e-06
6;13;6;9e-06
6;13;7;1e-05
6;13;8;1e-05
6;13;9;1e-05
6;13;10;1.1e-05
6;13;11;1.1e-05
6;13;12;1.1e-05
6;13;13;0.000279
6;13;14;0.000284
6;13;15;0.000293
6;14;1;1e-05
6;14;2;9e-06
6;14;3;9e-06
6;14;4;9e-06
6;14;5;1e-05
6;14;6;9e-06
6;14;7;1e-05
6;14;8;1e-05
6;14;9;1e-05
6;14;10;1e-05
6;14;11;1e-05
6;14;12;1.1e-05
6;14;13;1.1e-05
6;14;14;0.000297
6;14;15;0.000305
6;15;1;9e-06
6;15;2;9e-06
6;15;3;9e-06
6;15;4;1e-05
6;15;5;1e-05
6;15;6;1e-05
6;15;7;1e-05
6;15;8;1e-05
6;15;9;1e-05
6;15;10;1e-05
6;15;11;1.1e-05
6;15;12;1.1e-05
6;15;13;1e-05
6;15;14;1.1e-05
6;15;15;0.000318
7;1;1;2.2e-05
7;1;2;3.2e-05
7;1;3;4.5e-05
7;1;4;5.4e-05
7;1;5;7.1e-05
7;1;6;8e-05
7;1;7;8.9e-05
7;1;8;0.000103
7;1;9;0.000114
7;1;10;0.000126
7;1;11;0.000136
7;1;12;0.000147
7;1;13;0.000156
7;1;14;0.000212
7;1;15;0.000181
7;2;1;1e-05
7;2;2;4.2e-05
7;2;3;5.3e-05
7;2;4;6.5e-05
7;2;5;7.8e-05
7;2;6;8.7e-05
7;2;7;0.0001
7;2;8;0.000115
7;2;9;0.00013
7;2;10;0.000136
7;2;11;0.000147
7;2;12;0.000157
7;2;13;0.000167
7;2;14;0.000182
7;2;15;0.00019
7;3;1;1e-05
7;3;2;1e-05
7;3;3;6.3e-05
7;3;4;7.5e-05
7;3;5;8.7e-05
7;3;6;9.9e-05
7;3;7;0.000111
7;3;8;0.000122
7;3;9;0.000138
7;3;10;0.000146
7;3;11;0.000158
7;3;12;0.000169
7;3;13;0.000181
7;3;14;0.000196
7;3;15;0.000218
7;4;1;1.3e-05
7;4;2;1e-05
7;4;3;1e-05
7;4;4;8.4e-05
7;4;5;0.0001
7;4;6;0.000121
7;4;7;0.000122
7;4;8;0.000133
7;4;9;0.000148
7;4;10;0.000158
7;4;11;0.000171
7;4;12;0.000181
7;4;13;0.000192
7;4;14;0.000204
7;4;15;0.000217
7;5;1;1e-05
7;5;2;1e-05
7;5;3;1.1e-05
7;5;4;1e-05
7;5;5;0.000109
7;5;6;0.00012
7;5;7;0.000132
7;5;8;0.000143
7;5;9;0.000157
7;5;10;0.000169
7;5;11;0.000181
7;5;12;0.000195
7;5;13;0.000205
7;5;14;0.000218
7;5;15;0.000228
7;6;1;1e-05
7;6;2;1e-05
7;6;3;1e-05
7;6;4;1e-05
7;6;5;1e-05
7;6;6;0.00013
7;6;7;0.000141
7;6;8;0.000154
7;6;9;0.000169
7;6;10;0.00018
7;6;11;0.000193
7;6;12;0.000205
7;6;13;0.000217
7;6;14;0.00025
7;6;15;0.000277
7;7;1;1e-05
7;7;2;1e-05
7;7;3;1e-05
7;7;4;1.1e-05
7;7;5;1.1e-05
7;7;6;1.1e-05
7;7;7;0.000161
7;7;8;0.000164
7;7;9;0.00018
7;7;10;0.00021
7;7;11;0.000204
7;7;12;0.000216
7;7;13;0.000228
7;7;14;0.000237
7;7;15;0.000247
7;8;1;1e-05
7;8;2;1e-05
7;8;3;1.1e-05
7;8;4;1e-05
7;8;5;1.3e-05
7;8;6;1.1e-05
7;8;7;1.1e-05
7;8;8;0.000177
7;8;9;0.000192
7;8;10;0.000239
7;8;11;0.000216
7;8;12;0.000227
7;8;13;0.000237
7;8;14;0.000246
7;8;15;0.00026
7;9;1;1e-05
7;9;2;1e-05
7;9;3;1e-05
7;9;4;1e-05
7;9;5;1.1e-05
7;9;6;1.1e-05
7;9;7;1.2e-05
7;9;8;1.1e-05
7;9;9;0.000203
7;9;10;0.00021
7;9;11;0.000223
7;9;12;0.000235
7;9;13;0.000254
7;9;14;0.000266
7;9;15;0.000278
7;10;1;1e-05
7;10;2;1e-05
7;10;3;1e-05
7;10;4;1.2e-05
7;10;5;1.1e-05
7;10;6;1e-05
7;10;7;1.1e-05
7;10;8;1.1e-05
7;10;9;1.2e-05
7;10;10;0.000227
7;10;11;0.000263
7;10;12;0.000252
7;10;13;0.000264
7;10;14;0.000274
7;10;15;0.000308
7;11;1;1e-05
7;11;2;1e-05
7;11;3;1e-05
7;11;4;1e-05
7;11;5;1.1e-05
7;11;6;1e-05
7;11;7;1.1e-05
7;11;8;1.1e-05
7;11;9;1.1e-05
7;11;10;1.1e-05
7;11;11;0.000249
7;11;12;0.000261
7;11;13;0.000274
7;11;14;0.000288
7;11;15;0.0003
7;12;1;1e-05
7;12;2;1e-05
7;12;3;1e-05
7;12;4;1e-05
7;12;5;1e-05
7;12;6;1.1e-05
7;12;7;1e-05
7;12;8;1e-05
7;12;9;1e-05
7;12;10;1.1e-05
7;12;11;1.2e-05
7;12;12;0.000275
7;12;13;0.000284
7;12;14;0.0003
7;12;15;0.000312
7;13;1;1e-05
7;13;2;1e-05
7;13;3;9e-06
7;13;4;1e-05
7;13;5;1.1e-05
7;13;6;1e-05
7;13;7;1.1e-05
7;13;8;1.1e-05
7;13;9;1.1e-05
7;13;10;1.1e-05
7;13;11;1.2e-05
7;13;12;1.1e-05
7;13;13;0.000427
7;13;14;0.000314
7;13;15;0.000336
7;14;1;1.1e-05
7;14;2;1.1e-05
7;14;3;1.1e-05
7;14;4;1e-05
7;14;5;1.1e-05
7;14;6;1.1e-05
7;14;7;1.1e-05
7;14;8;1.2e-05
7;14;9;1.2e-05
7;14;10;1.1e-05
7;14;11;1.2e-05
7;14;12;1.2e-05
7;14;13;1.2e-05
7;14;14;0.000322
7;14;15;0.000334
7;15;1;1e-05
7;15;2;9e-06
7;15;3;1e-05
7;15;4;2.6e-05
7;15;5;1.1e-05
7;15;6;1.2e-05
7;15;7;1.2e-05
7;15;8;1.1e-05
7;15;9;2.1e-05
7;15;10;1.1e-05
7;15;11;1.1e-05
7;15;12;1.2e-05
7;15;13;1.2e-05
7;15;14;1.2e-05
7;15;15;0.000354
8;1;1;2.6e-05
8;1;2;3.7e-05
8;1;3;5e-05
8;1;4;6.3e-05
8;1;5;7.7e-05
8;1;6;8.7e-05
8;1;7;0.0001
8;1;8;0.000113
8;1;9;0.000129
8;1;10;0.00014
8;1;11;0.000153
8;1;12;0.000166
8;1;13;0.000179
8;1;14;0.000187
8;1;15;0.000199
8;2;1;1.1e-05
8;2;2;4.6e-05
8;2;3;6e-05
8;2;4;7.3e-05
8;2;5;8.6e-05
8;2;6;9.9e-05
8;2;7;0.000112
8;2;8;0.000126
8;2;9;0.00014
8;2;10;0.000154
8;2;11;0.000166
8;2;12;0.000178
8;2;13;0.000189
8;2;14;0.000206
8;2;15;0.000217
8;3;1;1.1e-05
8;3;2;1.2e-05
8;3;3;7.2e-05
8;3;4;8.4e-05
8;3;5;9.8e-05
8;3;6;0.000111
8;3;7;0.000125
8;3;8;0.000137
8;3;9;0.000154
8;3;10;0.000167
8;3;11;0.000179
8;3;12;0.000192
8;3;13;0.000206
8;3;14;0.00022
8;3;15;0.000231
8;4;1;1.1e-05
8;4;2;1.1e-05
8;4;3;1.1e-05
8;4;4;9.5e-05
8;4;5;0.00011
8;4;6;0.000123
8;4;7;0.000137
8;4;8;0.000148
8;4;9;0.000164
8;4;10;0.000179
8;4;11;0.000191
8;4;12;0.000204
8;4;13;0.00022
8;4;14;0.00023
8;4;15;0.000243
8;5;1;1.1e-05
8;5;2;1.1e-05
8;5;3;1.1e-05
8;5;4;1.1e-05
8;5;5;0.000139
8;5;6;0.000133
8;5;7;0.000147
8;5;8;0.000161
8;5;9;0.000207
8;5;10;0.000193
8;5;11;0.000202
8;5;12;0.000225
8;5;13;0.000232
8;5;14;0.000246
8;5;15;0.000265
8;6;1;1.2e-05
8;6;2;1.1e-05
8;6;3;1.1e-05
8;6;4;1.2e-05
8;6;5;1.2e-05
8;6;6;0.000173
8;6;7;0.00016
8;6;8;0.000177
8;6;9;0.000188
8;6;10;0.000202
8;6;11;0.000214
8;6;12;0.000227
8;6;13;0.000242
8;6;14;0.000255
8;6;15;0.00027
8;7;1;1.2e-05
8;7;2;1.1e-05
8;7;3;1.1e-05
8;7;4;1.2e-05
8;7;5;1.1e-05
8;7;6;1.1e-05
8;7;7;0.00017
8;7;8;0.000183
8;7;9;0.0002
8;7;10;0.000214
8;7;11;0.000227
8;7;12;0.00024
8;7;13;0.000254
8;7;14;0.000269
8;7;15;0.000284
8;8;1;1.1e-05
8;8;2;1.1e-05
8;8;3;1.1e-05
8;8;4;1.1e-05
8;8;5;1.1e-05
8;8;6;1.1e-05
8;8;7;1.2e-05
8;8;8;0.000196
8;8;9;0.000211
8;8;10;0.000225
8;8;11;0.000247
8;8;12;0.000258
8;8;13;0.000269
8;8;14;0.000286
8;8;15;0.000297
8;9;1;1.1e-05
8;9;2;1.2e-05
8;9;3;2.1e-05
8;9;4;1.1e-05
8;9;5;1.1e-05
8;9;6;1.1e-05
8;9;7;1.2e-05
8;9;8;1.2e-05
8;9;9;0.000226
8;9;10;0.000241
8;9;11;0.000255
8;9;12;0.000262
8;9;13;0.000275
8;9;14;0.000289
8;9;15;0.000311
8;10;1;1.1e-05
8;10;2;1.1e-05
8;10;3;1.2e-05
8;10;4;1.1e-05
8;10;5;1.2e-05
8;10;6;1.2e-05
8;10;7;1.2e-05
8;10;8;1.2e-05
8;10;9;1.2e-05
8;10;10;0.00025
8;10;11;0.000264
8;10;12;0.000278
8;10;13;0.000292
8;10;14;0.000308
8;10;15;0.000323
8;11;1;1.1e-05
8;11;2;1.2e-05
8;11;3;1.2e-05
8;11;4;1.1e-05
8;11;5;1.1e-05
8;11;6;1.1e-05
8;11;7;1.2e-05
8;11;8;1.2e-05
8;11;9;1.2e-05
8;11;10;1.2e-05
8;11;11;0.000277
8;11;12;0.000291
8;11;13;0.000305
8;11;14;0.000321
8;11;15;0.000356
8;12;1;1.2e-05
8;12;2;1.1e-05
8;12;3;1.1e-05
8;12;4;1.2e-05
8;12;5;1.2e-05
8;12;6;1.2e-05
8;12;7;1.2e-05
8;12;8;1.3e-05
8;12;9;1.2e-05
8;12;10;1.2e-05
8;12;11;1.3e-05
8;12;12;0.000309
8;12;13;0.000319
8;12;14;0.000336
8;12;15;0.000349
8;13;1;1.1e-05
8;13;2;1.1e-05
8;13;3;1.1e-05
8;13;4;1.2e-05
8;13;5;1.1e-05
8;13;6;1.2e-05
8;13;7;1.2e-05
8;13;8;1.2e-05
8;13;9;1.4e-05
8;13;10;1.3e-05
8;13;11;1.2e-05
8;13;12;1.3e-05
8;13;13;0.000334
8;13;14;0.000347
8;13;15;0.000364
8;14;1;1.1e-05
8;14;2;1.1e-05
8;14;3;1.2e-05
8;14;4;1.1e-05
8;14;5;1.2e-05
8;14;6;1.2e-05
8;14;7;1.2e-05
8;14;8;1.2e-05
8;14;9;1.2e-05
8;14;10;1.3e-05
8;14;11;1.2e-05
8;14;12;1.3e-05
8;14;13;1.2e-05
8;14;14;0.000359
8;14;15;0.000375
8;15;1;1.1e-05
8;15;2;1.2e-05
8;15;3;1.1e-05
8;15;4;1.1e-05
8;15;5;1.1e-05
8;15;6;1.2e-05
8;15;7;1.2e-05
8;15;8;1.2e-05
8;15;9;1.2e-05
8;15;10;1.2e-05
8;15;11;1.2e-05
8;15;12;1.2e-05
8;15;13;1.3e-05
8;15;14;1.3e-05
8;15;15;0.000388
9;1;1;2.5e-05
9;1;2;4e-05
9;1;3;5.4e-05
9;1;4;6.7e-05
9;1;5;8.4e-05
9;1;6;9.6e-05
9;1;7;0.000111
9;1;8;0.000124
9;1;9;0.000141
9;1;10;0.000153
9;1;11;0.000168
9;1;12;0.000184
9;1;13;0.000194
9;1;14;0.000207
9;1;15;0.00022
9;2;1;1.2e-05
9;2;2;5.2e-05
9;2;3;6.6e-05
9;2;4;7.9e-05
9;2;5;9.5e-05
9;2;6;0.000109
9;2;7;0.000123
9;2;8;0.000137
9;2;9;0.000155
9;2;10;0.000169
9;2;11;0.000182
9;2;12;0.000195
9;2;13;0.000208
9;2;14;0.00022
9;2;15;0.000236
9;3;1;1.3e-05
9;3;2;1.2e-05
9;3;3;7.7e-05
9;3;4;9e-05
9;3;5;0.000105
9;3;6;0.000119
9;3;7;0.000136
9;3;8;0.000151
9;3;9;0.000164
9;3;10;0.000182
9;3;11;0.000195
9;3;12;0.000211
9;3;13;0.000223
9;3;14;0.000269
9;3;15;0.000632
9;4;1;1.3e-05
9;4;2;1.2e-05
9;4;3;1.4e-05
9;4;4;0.000106
9;4;5;0.000119
9;4;6;0.000133
9;4;7;0.000148
9;4;8;0.000163
9;4;9;0.000178
9;4;10;0.000194
9;4;11;0.000207
9;4;12;0.000222
9;4;13;0.000236
9;4;14;0.000251
9;4;15;0.000266
9;5;1;1.3e-05
9;5;2;1.2e-05
9;5;3;1.2e-05
9;5;4;1.3e-05
9;5;5;0.000132
9;5;6;0.000147
9;5;7;0.000171
9;5;8;0.000197
9;5;9;0.000309
9;5;10;0.000355
9;5;11;0.00024
9;5;12;0.000247
9;5;13;0.000261
9;5;14;0.000267
9;5;15;0.00028
9;6;1;1.3e-05
9;6;2;1.2e-05
9;6;3;1.2e-05
9;6;4;1.3e-05
9;6;5;1.3e-05
9;6;6;0.00016
9;6;7;0.000174
9;6;8;0.000188
9;6;9;0.000204
9;6;10;0.00022
9;6;11;0.000234
9;6;12;0.000251
9;6;13;0.000265
9;6;14;0.000278
9;6;15;0.000294
9;7;1;1.3e-05
9;7;2;1.2e-05
9;7;3;1.2e-05
9;7;4;1.3e-05
9;7;5;1.2e-05
9;7;6;1.2e-05
9;7;7;0.000186
9;7;8;0.0002
9;7;9;0.000217
9;7;10;0.000233
9;7;11;0.000247
9;7;12;0.000261
9;7;13;0.000277
9;7;14;0.000293
9;7;15;0.000307
9;8;1;1.2e-05
9;8;2;1.2e-05
9;8;3;1.2e-05
9;8;4;1.2e-05
9;8;5;1.2e-05
9;8;6;1.3e-05
9;8;7;1.2e-05
9;8;8;0.000212
9;8;9;0.00023
9;8;10;0.000247
9;8;11;0.000259
9;8;12;0.000275
9;8;13;0.000293
9;8;14;0.000305
9;8;15;0.000321
9;9;1;1.2e-05
9;9;2;1.2e-05
9;9;3;1.3e-05
9;9;4;1.2e-05
9;9;5;1.3e-05
9;9;6;1.2e-05
9;9;7;1.3e-05
9;9;8;1.5e-05
9;9;9;0.000309
9;9;10;0.000267
9;9;11;0.000276
9;9;12;0.000288
9;9;13;0.000305
9;9;14;0.00032
9;9;15;0.000336
9;10;1;1.2e-05
9;10;2;1.2e-05
9;10;3;1.2e-05
9;10;4;1.3e-05
9;10;5;1.3e-05
9;10;6;1.3e-05
9;10;7;1.3e-05
9;10;8;1.3e-05
9;10;9;1.3e-05
9;10;10;0.000274
9;10;11;0.000287
9;10;12;0.000391
9;10;13;0.000436
9;10;14;0.00044
9;10;15;0.000362
9;11;1;1.3e-05
9;11;2;1.2e-05
9;11;3;1.3e-05
9;11;4;1.3e-05
9;11;5;1.2e-05
9;11;6;1.3e-05
9;11;7;1.2e-05
9;11;8;1.2e-05
9;11;9;1.3e-05
9;11;10;1.3e-05
9;11;11;0.000301
9;11;12;0.000315
9;11;13;0.00033
9;11;14;0.000339
9;11;15;0.000354
9;12;1;1.2e-05
9;12;2;1.2e-05
9;12;3;1.2e-05
9;12;4;1.2e-05
9;12;5;1.2e-05
9;12;6;1.2e-05
9;12;7;1.2e-05
9;12;8;1.3e-05
9;12;9;1.3e-05
9;12;10;1.4e-05
9;12;11;1.3e-05
9;12;12;0.000332
9;12;13;0.000346
9;12;14;0.000362
9;12;15;0.000377
9;13;1;1.2e-05
9;13;2;1.2e-05
9;13;3;1.2e-05
9;13;4;1.2e-05
9;13;5;1.2e-05
9;13;6;1.3e-05
9;13;7;1.2e-05
9;13;8;1.2e-05
9;13;9;1.3e-05
9;13;10;1.3e-05
9;13;11;1.3e-05
9;13;12;2.1e-05
9;13;13;0.000614
9;13;14;0.000382
9;13;15;0.000393
9;14;1;1.2e-05
9;14;2;1.2e-05
9;14;3;1.2e-05
9;14;4;1.2e-05
9;14;5;1.2e-05
9;14;6;1.2e-05
9;14;7;1.3e-05
9;14;8;1.3e-05
9;14;9;1.3e-05
9;14;10;1.3e-05
9;14;11;1.3e-05
9;14;12;1.3e-05
9;14;13;1.3e-05
9;14;14;0.000388
9;14;15;0.000404
9;15;1;1.2e-05
9;15;2;1.2e-05
9;15;3;1.3e-05
9;15;4;1.2e-05
9;15;5;1.2e-05
9;15;6;1.3e-05
9;15;7;1.2e-05
9;15;8;1.3e-05
9;15;9;1.2e-05
9;15;10;1.3e-05
9;15;11;1.3e-05
9;15;12;1.3e-05
9;15;13;1.3e-05
9;15;14;1.4e-05
9;15;15;0.000418
10;1;1;3.1e-05
10;1;2;4.2e-05
10;1;3;5.9e-05
10;1;4;7.3e-05
10;1;5;9.1e-05
10;1;6;0.000105
10;1;7;0.000118
10;1;8;0.000134
10;1;9;0.000153
10;1;10;0.000168
10;1;11;0.000182
10;1;12;0.000197
10;1;13;0.000215
10;1;14;0.000225
10;1;15;0.00024
10;2;1;1.3e-05
10;2;2;5.6e-05
10;2;3;7.1e-05
10;2;4;8.7e-05
10;2;5;0.000112
10;2;6;0.000119
10;2;7;0.000134
10;2;8;0.000148
10;2;9;0.000166
10;2;10;0.000183
10;2;11;0.000196
10;2;12;0.000211
10;2;13;0.000243
10;2;14;0.000242
10;2;15;0.000287
10;3;1;1.3e-05
10;3;2;1.3e-05
10;3;3;8.5e-05
10;3;4;0.000117
10;3;5;0.000123
10;3;6;0.000223
10;3;7;0.000197
10;3;8;0.000164
10;3;9;0.000182
10;3;10;0.000197
10;3;11;0.00021
10;3;12;0.000227
10;3;13;0.000243
10;3;14;0.000258
10;3;15;0.000272
10;4;1;1.3e-05
10;4;2;1.3e-05
10;4;3;1.3e-05
10;4;4;0.00011
10;4;5;0.000126
10;4;6;0.000142
10;4;7;0.000156
10;4;8;0.000176
10;4;9;0.000195
10;4;10;0.000207
10;4;11;0.000227
10;4;12;0.00024
10;4;13;0.000251
10;4;14;0.000273
10;4;15;0.000284
10;5;1;1.3e-05
10;5;2;1.3e-05
10;5;3;1.4e-05
10;5;4;1.4e-05
10;5;5;0.000142
10;5;6;0.000157
10;5;7;0.000173
10;5;8;0.00019
10;5;9;0.000207
10;5;10;0.000224
10;5;11;0.000241
10;5;12;0.000256
10;5;13;0.000271
10;5;14;0.000286
10;5;15;0.000304
10;6;1;1.3e-05
10;6;2;1.3e-05
10;6;3;1.9e-05
10;6;4;1.4e-05
10;6;5;1.4e-05
10;6;6;0.000174
10;6;7;0.000189
10;6;8;0.000208
10;6;9;0.000223
10;6;10;0.000239
10;6;11;0.000255
10;6;12;0.000272
10;6;13;0.000288
10;6;14;0.000304
10;6;15;0.000319
10;7;1;1.3e-05
10;7;2;1.3e-05
10;7;3;1.3e-05
10;7;4;1.3e-05
10;7;5;1.3e-05
10;7;6;1.3e-05
10;7;7;0.000204
10;7;8;0.000217
10;7;9;0.000438
10;7;10;0.000268
10;7;11;0.000287
10;7;12;0.000285
10;7;13;0.000324
10;7;14;0.000345
10;7;15;0.000388
10;8;1;1.3e-05
10;8;2;1.7e-05
10;8;3;1.4e-05
10;8;4;1.4e-05
10;8;5;1.4e-05
10;8;6;1.4e-05
10;8;7;1.4e-05
10;8;8;0.000231
10;8;9;0.00025
10;8;10;0.000266
10;8;11;0.000282
10;8;12;0.000298
10;8;13;0.000317
10;8;14;0.000333
10;8;15;0.000348
10;9;1;1.3e-05
10;9;2;1.3e-05
10;9;3;1.3e-05
10;9;4;1.3e-05
10;9;5;1.3e-05
10;9;6;1.3e-05
10;9;7;1.3e-05
10;9;8;1.4e-05
10;9;9;0.000264
10;9;10;0.00028
10;9;11;0.000296
10;9;12;0.000314
10;9;13;0.00033
10;9;14;0.000349
10;9;15;0.000364
10;10;1;1.3e-05
10;10;2;1.3e-05
10;10;3;1.4e-05
10;10;4;1.3e-05
10;10;5;1.3e-05
10;10;6;1.4e-05
10;10;7;1.3e-05
10;10;8;1.4e-05
10;10;9;1.4e-05
10;10;10;0.000295
10;10;11;0.000311
10;10;12;0.000327
10;10;13;0.000336
10;10;14;0.000471
10;10;15;0.000387
10;11;1;1.3e-05
10;11;2;1.3e-05
10;11;3;1.3e-05
10;11;4;1.3e-05
10;11;5;1.4e-05
10;11;6;1.3e-05
10;11;7;1.3e-05
10;11;8;1.3e-05
10;11;9;1.4e-05
10;11;10;1.4e-05
10;11;11;0.000325
10;11;12;0.000342
10;11;13;0.000359
10;11;14;0.000375
10;11;15;0.000392
10;12;1;1.3e-05
10;12;2;1.3e-05
10;12;3;1.3e-05
10;12;4;1.3e-05
10;12;5;1.3e-05
10;12;6;1.3e-05
10;12;7;1.3e-05
10;12;8;1.4e-05
10;12;9;1.4e-05
10;12;10;1.4e-05
10;12;11;1.5e-05
10;12;12;0.000355
10;12;13;0.000372
10;12;14;0.000389
10;12;15;0.000407
10;13;1;1.3e-05
10;13;2;1.3e-05
10;13;3;1.3e-05
10;13;4;1.4e-05
10;13;5;1.4e-05
10;13;6;1.4e-05
10;13;7;1.3e-05
10;13;8;1.4e-05
10;13;9;1.4e-05
10;13;10;1.4e-05
10;13;11;1.4e-05
10;13;12;1.4e-05
10;13;13;0.000415
10;13;14;0.000406
10;13;15;0.00042
10;14;1;1.3e-05
10;14;2;1.3e-05
10;14;3;1.3e-05
10;14;4;1.3e-05
10;14;5;1.4e-05
10;14;6;1.4e-05
10;14;7;1.4e-05
10;14;8;1.4e-05
10;14;9;1.4e-05
10;14;10;1.4e-05
10;14;11;1.4e-05
10;14;12;1.5e-05
10;14;13;1.4e-05
10;14;14;0.000419
10;14;15;0.000435
10;15;1;1.3e-05
10;15;2;1.2e-05
10;15;3;1.3e-05
10;15;4;1.3e-05
10;15;5;1.4e-05
10;15;6;1.3e-05
10;15;7;1.4e-05
10;15;8;1.4e-05
10;15;9;1.4e-05
10;15;10;1.4e-05
10;15;11;1.5e-05
10;15;12;1.4e-05
10;15;13;1.5e-05
10;15;14;1.4e-05
10;15;15;0.000513
11;1;1;3.1e-05
11;1;2;4.6e-05
11;1;3;6.3e-05
11;1;4;7.9e-05
11;1;5;0.0001
11;1;6;0.000113
11;1;7;0.000127
11;1;8;0.000146
11;1;9;0.000159
11;1;10;0.000181
11;1;11;0.000196
11;1;12;0.000211
11;1;13;0.000226
11;1;14;0.00024
11;1;15;0.000257
11;2;1;1.4e-05
11;2;2;6e-05
11;2;3;7.6e-05
11;2;4;9.3e-05
11;2;5;0.00011
11;2;6;0.000127
11;2;7;0.000143
11;2;8;0.000159
11;2;9;0.000177
11;2;10;0.000193
11;2;11;0.00021
11;2;12;0.000226
11;2;13;0.00024
11;2;14;0.000257
11;2;15;0.000275
11;3;1;1.4e-05
11;3;2;1.4e-05
11;3;3;9.1e-05
11;3;4;0.000107
11;3;5;0.000123
11;3;6;0.000144
11;3;7;0.000157
11;3;8;0.000173
11;3;9;0.000191
11;3;10;0.000209
11;3;11;0.000221
11;3;12;0.000241
11;3;13;0.00026
11;3;14;0.000272
11;3;15;0.000294
11;4;1;1.6e-05
11;4;2;1.3e-05
11;4;3;1.5e-05
11;4;4;0.000121
11;4;5;0.000138
11;4;6;0.000155
11;4;7;0.000174
11;4;8;0.000191
11;4;9;0.00021
11;4;10;0.000223
11;4;11;0.000244
11;4;12;0.000256
11;4;13;0.000292
11;4;14;0.000291
11;4;15;0.000309
11;5;1;1.6e-05
11;5;2;2.2e-05
11;5;3;1.5e-05
11;5;4;1.4e-05
11;5;5;0.000155
11;5;6;0.00017
11;5;7;0.000186
11;5;8;0.000202
11;5;9;0.00022
11;5;10;0.00032
11;5;11;0.000256
11;5;12;0.000274
11;5;13;0.000289
